epoch_time,ankle_angle,goal_angle,servo_command,vibe_command_0,vibe_command_1,vibe_command_2,vibe_command_3,vibe_command_4,vibe_command_5,vibe_command_6,vibe_command_7
1749018114.442972,102.765072,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018114.473192,103.029225,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018114.505987,103.608617,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018114.538283,103.619651,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018114.574178,103.424823,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,120.000000,120.000000,120.000000,120.000000
1749018114.607941,105.619862,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,124.000000,124.000000,124.000000,124.000000
1749018114.638513,106.545232,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,132.000000,132.000000,132.000000,132.000000
1749018114.675814,107.442796,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,139.000000,139.000000,139.000000,139.000000
1749018114.704267,107.992036,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,143.000000,143.000000,143.000000,143.000000
1749018114.734607,107.810168,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,142.000000,142.000000,142.000000,142.000000
1749018114.771668,108.937027,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,151.000000,151.000000,151.000000,151.000000
1749018114.805731,108.977170,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,151.000000,151.000000,151.000000,151.000000
1749018114.836696,109.218143,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,153.000000,153.000000,153.000000,153.000000
1749018114.877575,109.945619,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,159.000000,159.000000,159.000000,159.000000
1749018114.908999,110.316200,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,162.000000,162.000000,162.000000,162.000000
1749018114.936230,109.988870,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,159.000000,159.000000,159.000000,159.000000
1749018114.972771,109.978265,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,159.000000,159.000000,159.000000,159.000000
1749018115.005087,109.284705,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,154.000000,154.000000,154.000000,154.000000
1749018115.038465,110.302916,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,162.000000,162.000000,162.000000,162.000000
1749018115.070687,111.239601,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,169.000000,169.000000,169.000000,169.000000
1749018115.102560,110.960073,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,167.000000,167.000000,167.000000,167.000000
1749018115.137048,111.446941,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,171.000000,171.000000,171.000000,171.000000
1749018115.175451,112.512553,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,180.000000,180.000000,180.000000,180.000000
1749018115.207610,112.885283,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,183.000000,183.000000,183.000000,183.000000
1749018115.236963,113.701558,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,189.000000,189.000000,189.000000,189.000000
1749018115.291527,114.023274,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,192.000000,192.000000,192.000000,192.000000
1749018115.310102,114.948891,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,199.000000,199.000000,199.000000,199.000000
1749018115.334046,114.846049,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,198.000000,198.000000,198.000000,198.000000
1749018115.370814,114.416177,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,195.000000,195.000000,195.000000,195.000000
1749018115.402584,115.016179,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,200.000000,200.000000,200.000000,200.000000
1749018115.434046,115.098450,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,200.000000,200.000000,200.000000,200.000000
1749018115.471480,115.419024,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,203.000000,203.000000,203.000000,203.000000
1749018115.504509,116.388630,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,211.000000,211.000000,211.000000,211.000000
